,population,capacity,capacity_within,population_within,load,provision
2732,70,0,0,414612,,0.0
2733,108,0,0,296840,,0.0
2734,0,0,0,20776,,
2735,0,0,0,65361,,
2736,0,0,0,61114,,
2737,0,0,0,144939,,
2738,0,0,0,54263,,
2739,0,0,0,112357,,
2740,0,0,0,35394,,
2741,0,0,0,60496,,
2742,0,0,0,24804,,
2743,0,0,0,231025,,
2744,0,0,0,31484,,
2745,0,0,0,20539,,
2746,0,0,0,35223,,
2747,120,0,0,362399,,0.0
2748,0,0,0,114703,,
2749,0,0,0,28268,,
2750,0,0,0,23375,,
2751,238,0,0,112551,,0.0
2752,0,0,0,35682,,
2753,4449,0,0,63745,,0.0
2754,0,0,0,17430,,
2755,0,0,0,14148,,
2756,0,0,0,124308,,
2757,0,0,0,95769,,
2758,0,0,0,88066,,
2759,118,0,0,782133,,0.0
2760,78,0,0,747931,,0.0
2761,73,0,0,748682,,0.0
2762,300,0,0,842456,,0.0
2763,73,0,0,747415,,0.0
2764,91,0,0,758149,,0.0
2765,55,0,0,769504,,0.0
2766,357,0,0,865247,,0.0
2767,1623,0,0,782133,,0.0
2768,139,0,0,750051,,0.0
2769,133,0,0,762187,,0.0
2770,0,0,0,568240,,
2771,0,0,0,261086,,
2772,0,0,0,288485,,
2773,0,0,0,145902,,
2774,0,0,0,241850,,
2775,0,0,0,8597,,
2776,1258,0,0,1149563,,0.0
2777,145,0,0,1148727,,0.0
2778,0,0,0,50151,,
2779,0,0,0,29649,,
2780,0,0,0,0,,
2781,0,0,0,156854,,
2782,0,0,0,54843,,
2783,0,0,0,40227,,
2784,0,0,0,41920,,
2785,0,0,0,34406,,
2786,0,0,0,19048,,
2787,1391,0,0,18866,,0.0
2788,0,0,0,9514,,
2789,0,0,0,18866,,
2790,0,0,0,0,,
2791,0,0,0,1824,,
2792,0,0,0,0,,
2793,0,0,0,1824,,
2794,0,0,0,433,,
2795,0,0,0,388,,
2796,0,0,0,0,,
2797,0,0,0,235,,
2798,0,0,0,0,,
2799,0,0,0,0,,
2800,0,0,0,388,,
2801,0,0,0,433,,
2802,0,0,0,32,,
2803,0,0,0,314,,
2804,0,0,0,0,,
2805,0,0,0,433,,
2806,0,0,0,237,,
2807,0,0,0,18982,,
2808,0,0,0,47666,,
2809,0,0,0,269,,
2810,0,0,0,153,,
2811,0,0,0,0,,
2812,0,0,0,0,,
2813,0,0,0,0,,
2814,0,0,0,0,,
2815,0,0,0,269,,
2816,0,0,0,18224,,
2817,0,0,0,0,,
2818,0,0,0,0,,
2819,0,0,0,1824,,
2820,0,0,0,60543,,
2821,0,0,0,67983,,
2822,0,0,0,88596,,
2823,0,0,0,57833,,
2824,0,0,0,70761,,
2825,0,0,0,92711,,
2826,0,0,0,49878,,
2827,0,0,0,63053,,
2828,0,0,0,65644,,
2829,0,0,0,63590,,
2830,0,0,0,82829,,
2831,0,0,0,36590,,
2832,0,0,0,63199,,
2833,0,0,0,52814,,
2834,0,0,0,75729,,
2835,0,0,0,121175,,
2836,0,0,0,176337,,
2837,0,0,0,102158,,
2838,0,0,0,61545,,
2839,0,0,0,102158,,
2840,0,0,0,66788,,
2841,0,0,0,205193,,
2842,0,0,0,41926,,
2843,0,0,0,63590,,
2844,0,0,0,62418,,
2845,32,0,0,79904,,0.0
2846,0,0,0,79117,,
2847,0,0,0,63081,,
2848,0,0,0,48844,,
2849,0,0,0,111289,,
2850,0,0,0,615,,
2851,119,0,0,63199,,0.0
2852,0,0,0,54569,,
2853,0,0,0,68179,,
2854,0,0,0,98409,,
2855,0,0,0,111289,,
2856,0,0,0,81298,,
2857,0,0,0,40005,,
2858,0,0,0,262813,,
2859,545,0,0,1221663,,0.0
2860,0,0,0,900655,,
2861,53,0,0,828492,,0.0
2862,57,0,0,981408,,0.0
2863,912,0,0,1145482,,0.0
2864,0,0,0,1208131,,
2865,0,0,0,1217076,,
2866,4264,0,0,1360715,,0.0
2867,3588,0,0,1239077,,0.0
2868,1176,0,0,1294093,,0.0
2869,474,0,0,1425801,,0.0
2870,0,0,0,271156,,
2871,0,0,0,1061,,
2872,0,0,0,749409,,
2873,0,0,0,1008708,,
2874,0,0,0,1060461,,
2875,0,0,0,544806,,
2876,0,0,0,905982,,
2877,0,0,0,97127,,
2878,0,0,0,61992,,
2879,875,0,0,114477,,0.0
2880,0,0,0,14701,,
2881,0,0,0,111304,,
2882,683,0,0,1046799,,0.0
2883,369,0,0,1093921,,0.0
2884,9270,0,0,957239,,0.0
2885,1247,0,0,1180808,,0.0
2886,715,0,0,1156158,,0.0
2887,0,0,0,961744,,
2888,0,0,0,966978,,
2889,0,0,0,1002385,,
2890,0,0,0,1150128,,
2891,0,0,0,723563,,
2892,4625,0,0,1287591,,0.0
2893,1427,0,0,1289902,,0.0
2894,2415,0,0,1258247,,0.0
2895,157,0,0,1296673,,0.0
2896,0,0,0,1184915,,
2897,0,0,0,1223340,,
2898,838,0,0,1419800,,0.0
2899,134,0,0,1389485,,0.0
2900,0,0,0,980910,,
2901,0,0,0,866756,,
2902,166,0,0,428917,,0.0
2903,5937,130000,137410000,813959,6.261223076923077,23144.685868283646
2904,0,0,0,855293,,
2905,0,0,0,960605,,
2906,92,0,0,893355,,0.0
2907,131,0,0,991104,,0.0
2908,0,0,0,890687,,
2909,0,0,0,456725,,
2910,0,0,0,283783,,
2911,339,0,0,643348,,0.0
2912,0,0,0,592000,,
2913,0,0,0,271122,,
2914,0,0,0,105964,,
2915,0,0,0,75593,,
2916,0,0,0,513491,,
2917,0,0,0,164782,,
2918,0,0,0,520,,
2919,0,0,0,171985,,
2920,0,0,0,219626,,
2921,507,0,0,269279,,0.0
2922,0,0,0,197526,,
2923,0,0,0,192373,,
2924,0,0,0,341259,,
2925,0,0,0,315802,,
2926,6053,0,0,245049,,0.0
2927,0,0,0,541845,,
2928,0,0,0,418771,,
2929,0,0,0,0,,
2930,0,0,0,84,,
2931,14,0,0,14,,0.0
2932,0,0,0,84,,
2933,85,0,0,169,,0.0
2934,0,0,0,169,,
2935,37,0,0,169,,0.0
2936,47,0,0,169,,0.0
2937,0,0,0,84,,
2938,0,0,0,85,,
2939,0,0,0,0,,
2940,0,0,0,0,,
2941,0,0,0,0,,
2942,0,0,0,0,,
2943,0,0,0,0,,
2944,0,0,0,0,,
2945,0,0,0,0,,
2946,0,0,0,0,,
2947,0,0,0,0,,
2948,0,0,0,4364,,
2949,0,0,0,0,,
2950,0,0,0,3143,,
2951,0,0,0,0,,
2952,0,0,0,0,,
2953,0,0,0,0,,
2954,0,0,0,3143,,
2955,0,0,0,5193,,
2956,0,0,0,0,,
2957,0,0,0,4471,,
2958,0,0,0,0,,
2959,0,0,0,3143,,
2960,0,0,0,3143,,
2961,0,0,0,5771,,
2962,0,0,0,68354,,
2963,0,0,0,0,,
2964,0,0,0,0,,
2965,0,0,0,552992,,
2966,112,0,0,614664,,0.0
2967,57,0,0,681382,,0.0
2968,511,0,0,502854,,0.0
2969,637,0,0,528108,,0.0
2970,0,0,0,258760,,
2971,0,0,0,330292,,
2972,0,0,0,193338,,
2973,0,0,0,312762,,
2974,0,0,0,251420,,
2975,0,0,0,125839,,
2976,0,0,0,634842,,
2977,0,0,0,609745,,
2978,0,0,0,718379,,
2979,0,0,0,665242,,
2980,15043,0,0,920166,,0.0
2981,248,0,0,1011405,,0.0
2982,250,0,0,915804,,0.0
2983,893,0,0,1005741,,0.0
2984,241,0,0,1112320,,0.0
2985,80,0,0,1004544,,0.0
2986,432,0,0,983073,,0.0
2987,69,0,0,1003857,,0.0
2988,186,0,0,1018985,,0.0
2989,34,0,0,1006985,,0.0
2990,3786,0,0,1024375,,0.0
2991,0,0,0,763235,,
2992,268,0,0,1033395,,0.0
2993,0,0,0,97763,,
2994,0,0,0,528616,,
2995,2905,0,0,696165,,0.0
2996,520,0,0,866725,,0.0
2997,0,0,0,564119,,
2998,1093,0,0,846074,,0.0
2999,1075,0,0,958654,,0.0
3000,298,0,0,1046112,,0.0
3001,0,0,0,940799,,
3002,5,0,0,984948,,0.0
3003,226,0,0,927771,,0.0
3004,129,0,0,982024,,0.0
3005,0,0,0,1113892,,
3006,49,0,0,1015963,,0.0
3007,81,0,0,1003511,,0.0
3008,266,0,0,921902,,0.0
3009,86,0,0,970966,,0.0
3010,81,0,0,955983,,0.0
3011,47,0,0,992765,,0.0
3012,125,0,0,979228,,0.0
3013,1841,0,0,964955,,0.0
3014,529,0,0,597710,,0.0
3015,685,0,0,803396,,0.0
3016,1139,0,0,704637,,0.0
3017,0,0,0,862788,,
3018,0,0,0,675339,,
3019,264,0,0,576040,,0.0
3020,911,0,0,1102315,,0.0
3021,0,0,0,918252,,
3022,220,0,0,980612,,0.0
3023,206,0,0,926657,,0.0
3024,102,0,0,992984,,0.0
3025,395,0,0,869102,,0.0
3026,0,0,0,1109261,,
3027,845,0,0,908377,,0.0
3028,652,0,0,698773,,0.0
3029,264,0,0,611181,,0.0
3030,0,0,0,530129,,
3031,23,0,0,762568,,0.0
3032,184,0,0,670241,,0.0
3033,160,0,0,582459,,0.0
3034,0,0,0,563601,,
3035,67,0,0,1123338,,0.0
3036,7749,0,0,1073679,,0.0
3037,2352,0,0,1127984,,0.0
3038,49,0,0,1054420,,0.0
3039,0,0,0,1125535,,
3040,0,0,0,1071352,,
3041,0,0,0,818565,,
3042,0,0,0,781480,,
3043,0,0,0,840577,,
3044,41,0,0,879593,,0.0
3045,0,0,0,888879,,
3046,51,0,0,890759,,0.0
3047,37,0,0,887159,,0.0
3048,13,0,0,184597,,0.0
3049,3789,130000,188630000,1243217,9.563207692307692,49783.584059118504
3050,2694,0,0,1192681,,0.0
3051,160,0,0,1383664,,0.0
3052,1611,0,0,841304,,0.0
3053,0,0,0,189436,,
3054,0,0,0,860567,,
3055,0,0,0,100930,,
3056,0,0,0,733457,,
3057,0,0,0,502412,,
3058,1428,0,0,740024,,0.0
3059,0,0,0,953430,,
3060,1496,0,0,407836,,0.0
3061,725,0,0,541284,,0.0
3062,1547,0,0,667164,,0.0
3063,985,0,0,626564,,0.0
3064,30,0,0,269458,,0.0
3065,195,0,0,976653,,0.0
3066,358,0,0,1049874,,0.0
3067,702,0,0,1059376,,0.0
3068,1135,0,0,1027332,,0.0
3069,134,0,0,1125761,,0.0
3070,501,0,0,1054758,,0.0
3071,0,0,0,655298,,
3072,0,0,0,482850,,
3073,0,0,0,0,,
3074,0,0,0,423677,,
3075,60,0,0,267661,,0.0
3076,0,0,0,296454,,
3077,0,0,0,11628,,
3078,0,0,0,86061,,
3079,0,0,0,0,,
3080,0,0,0,257888,,
3081,0,0,0,61717,,
3082,0,0,0,1001104,,
3083,0,0,0,420996,,
3084,0,0,0,784095,,
3085,84,0,0,266346,,0.0
3086,0,0,0,86026,,
3087,0,0,0,15490,,
3088,0,0,0,0,,
3089,0,0,0,0,,
3090,0,0,0,1005,,
3091,0,0,0,1360701,,
3092,6976,0,0,1013562,,0.0
3093,0,0,0,1257179,,
3094,0,0,0,1118548,,
3095,0,130000,176020000,1195193,9.193792307692307,
3096,3711,0,0,944399,,0.0
3097,1049,0,0,953567,,0.0
3098,1497,0,0,907379,,0.0
3099,0,0,0,845204,,
3100,3710,0,0,735836,,0.0
3101,0,0,0,829141,,
3102,0,0,0,788827,,
3103,0,0,0,863739,,
3104,0,0,0,1072391,,
3105,1870,0,0,921101,,0.0
3106,2859,0,0,875888,,0.0
3107,1074,0,0,935306,,0.0
3108,2031,0,0,845762,,0.0
3109,2635,0,0,811075,,0.0
3110,1261,0,0,984587,,0.0
3111,115,0,0,1055428,,0.0
3112,0,0,0,1256618,,
